"HARD","SOFT","NETW","DIRE"
0.136343186965684,-0.930770094387977,-1.66748152936567,0.355654140880231
0.335945979907515,-0.7762135430148,1.51925009942463,-0.965121445884892
-1.36222539361319,1.03301276451608,-2.27037822125013,1.20052365821598
0.68908478003336,-0.7762135430148,0.0667795118048961,-0.965121445884892
-2.60559027389049,-0.656138862384184,-0.201487182582934,-0.965121445884892
0.68908478003336,-0.509019853701525,-0.771463345910838,-0.965121445884892
0.29560913835273,-0.7762135430148,-0.559445910813481,-0.965121445884892
-1.00908659348734,-0.783651085705318,-1.03597456791671,-0.0899562763676894
-1.00908659348734,-0.501582311011007,-0.509149814114643,-0.965121445884892
0.68908478003336,-0.501582311011007,-0.122240929892641,-1.29825549670337
0.136343186965684,-0.930770094387977,0.66832087097574,0.32535848869878
0.68908478003336,2.039650263148,0.434671378000439,1.6461340754639
-2.36691432642427,-0.656138862384184,1.10135242272453,0.32535848869878
0.335945979907515,-0.501582311011007,0.12736712460078,0.355654140880231
0.68908478003336,-0.783651085705318,0.914173453087203,-0.965121445884892
0.68908478003336,-0.501582311011007,1.48720269664909,-0.519511028636971
0.68908478003336,-0.501582311011007,0.0638794294472482,-1.05281334663812
0.335945979907515,2.039650263148,1.0562452014844,0.355654140880231
-1.69970988069697,0.758381532512283,-1.00618784563617,0.770968905946701
0.68908478003336,0.350498636247736,0.0318320266717112,0.355654140880231
-2.52618027781131,-0.663576405074701,0.761065985052444,-0.519511028636971
-0.057529661773115,2.039650263148,-1.28558262241013,1.6461340754639
0.136343186965684,0.871018670452383,-0.527398508037944,1.20052365821598
0.136343186965684,0.8784562131429,0.249034300257545,0.355654140880231
0.68908478003336,-0.501582311011007,1.51925009942463,-0.309932571728268
0.0218803343060592,-0.7762135430148,-0.761249881982251,-0.965121445884892
-0.216795613160161,-0.930770094387977,0.657184323509064,-0.519511028636971
0.574621927373735,-0.501582311011007,1.14797486927445,-0.965121445884892
0.68908478003336,-0.7762135430148,0.201303285653126,0.355654140880231
0.68908478003336,-0.930770094387977,1.31744612825586,-0.965121445884892
0.415355975986689,-0.930770094387977,1.51925009942463,-0.519511028636971
0.848350731420406,-0.7762135430148,0.216986897482008,-0.965121445884892
0.848350731420406,-0.7762135430148,0.729018582276907,-1.18509774124547
-3.34126773104048,1.88509371177482,-1.43590010659253,0.32535848869878
